"LOJA","DATA","PRECO_COMBUSTIVEL","IPC","TAXA_DESEMPREGO","EVENTO "
"11","1/18/2013","3,237","22,778,936,919,999,900","6,108","False"
"11","1/25/2013","3,227","22,778,475,269,999,900","6,108","False"
"11","2/1/2013","32,439,999,999,999,900","2,277,801,362","6,108","False"
"11","2/8/2013","3,417","22,777,551,969,999,900","6,108","True"
"11","2/15/2013","3,475","22,781,400,000,000,000","6,108","False"
"11","2/22/2013","3,597","2,279,602,222","6,108","False"
"11","3/1/2013","37,110,000,000,000,000","22,810,644,440,000,000","6,108","False"
"11","3/8/2013","3,658","2,282,526,667","6,108","False"
"11","3/15/2013","3,622","2,283,819,613","6,108","False"
"11","3/22/2013","3,611","2,284,689,369","6,108","False"
"11","3/29/2013","36,060,000,000,000,000","2,285,559,125","6,108","False"
"11","4/5/2013","3,583","2,286,428,882","5,999","False"
"11","4/12/2013","3,529","22,872,986,380,000,000","5,999","False"
"11","4/19/2013","3,451","22,872,986,380,000,000","5,999","False"
"11","4/26/2013","3,417","22,872,986,380,000,000","5,999","False"
"11","5/3/2013","3,386","","","False"
"11","5/10/2013","3,392","","","False"
"11","5/17/2013","34,539,999,999,999,900","","","False"
"11","5/24/2013","34,939,999,999,999,900","","","False"
"11","5/31/2013","3,466","","","False"
"11","6/7/2013","34,389,999,999,999,900","","","False"
"11","6/14/2013","3,431","","","False"
"11","6/21/2013","34,789,999,999,999,900","","","False"
"11","6/28/2013","3,495","","","False"
"11","7/5/2013","34,219,999,999,999,900","","","False"
"11","7/12/2013","3.4","","","False"
"11","7/19/2013","3,556","","","False"
"11","7/26/2013","3.62","","","False"
"12","2/5/2010","29,619,999,999,999,900","1,264,420,645","13,975","False"
"12","2/12/2010","2,946","1,264,962,581","13,975","True"
"12","2/19/2010","2,915","1,265,262,857","13,975","False"
"12","2/26/2010","2,825","12,655,228,570,000,000","13,975","False"
"12","3/5/2010","2,987","12,657,828,570,000,000","13,975","False"
"12","3/12/2010","2,925","1,266,042,857","13,975","False"
"12","3/19/2010","3,054","1,266,066,452","13,975","False"
"12","3/26/2010","3,083","1,266,050,645","13,975","False"
"12","4/2/2010","30,860,000,000,000,000","12,660,348,390,000,000","14,099","False"
"12","4/9/2010","3.09","12,660,190,320,000,000","14,099","False"
"12","4/16/2010","3,109","1,265,621","14,099","False"
"12","4/23/2010","3.05","12,647,133,329,999,900","14,099","False"
"12","4/30/2010","3,105","12,638,056,670,000,000","14,099","False"
"12","5/7/2010","3,127","1,262,898","14,099","False"
"12","5/14/2010","3,145","12,620,854,840,000,000","14,099","False"
"12","5/21/2010","3.12","12,618,438,710,000,000","14,099","False"
"12","5/28/2010","30,580,000,000,000,000","12,616,022,579,999,900","14,099","False"
"12","6/4/2010","29,410,000,000,000,000","1,261,360,645","14,099","False"
"12","6/11/2010","2,949","12,611,190,320,000,000","14,099","False"
"12","6/18/2010","3,043","12,611,399,999,999,900","14,099","False"
"12","6/25/2010","30,839,999,999,999,900","1,261,266","14,099","False"
"12","7/2/2010","3,105","1,261,392","14.18","False"
"12","7/9/2010","3.1","1,261,518","14.18","False"
"12","7/16/2010","3,094","1,261,498,065","14.18","False"
"12","7/23/2010","3,112","1,261,283,548","14.18","False"
"12","7/30/2010","3,017","12,610,690,320,000,000","14.18","False"
"12","8/6/2010","3,123","12,608,545,159,999,900","14.18","False"
"12","8/13/2010","3,159","126,064","14.18","False"
"12","8/20/2010","30,410,000,000,000,000","1,260,766,452","14.18","False"
"12","8/27/2010","31,289,999,999,999,900","12,608,929,029,999,900","14.18","False"
"12","9/3/2010","30,869,999,999,999,900","1,261,019,355","14.18","False"
"12","9/10/2010","30,439,999,999,999,900","12,611,458,059,999,900","14.18","True"
"12","9/17/2010","3,028","12,614,546,670,000,000","14.18","False"
"12","9/24/2010","29,389,999,999,999,900","12,619,003,329,999,900","14.18","False"
"12","10/1/2010","30,010,000,000,000,000","1,262,346","14,312,999,999,999,900","False"
"12","10/8/2010","3,013","12,627,916,670,000,000","14,312,999,999,999,900","False"
"12","10/15/2010","29,760,000,000,000,000","1,263,266,774","14,312,999,999,999,900","False"
"12","10/22/2010","3,014","12,638,154,840,000,000","14,312,999,999,999,900","False"
"12","10/29/2010","3,016","12,643,641,940,000,000","14,312,999,999,999,900","False"
"12","11/5/2010","31,289,999,999,999,900","12,649,129,029,999,900","14,312,999,999,999,900","False"
"12","11/12/2010","3.13","1,265,461,613","14,312,999,999,999,900","False"
"12","11/19/2010","3,161","1,266,072","14,312,999,999,999,900","False"
"12","11/26/2010","3,162","12,666,926,670,000,000","14,312,999,999,999,900","True"
"12","12/3/2010","30,410,000,000,000,000","12,673,133,329,999,900","14,312,999,999,999,900","False"
"12","12/10/2010","32,030,000,000,000,000","1,267,934","14,312,999,999,999,900","False"
"12","12/17/2010","3,236","12,687,948,390,000,000","14,312,999,999,999,900","False"
"12","12/24/2010","3,236","12,698,358,059,999,900","14,312,999,999,999,900","False"
"12","12/31/2010","3,148","1,270,876,774","14,312,999,999,999,900","True"
"12","1/7/2011","3,287","12,719,177,420,000,000","14,020,999,999,999,900","False"
"12","1/14/2011","3,312","1,273,009,355","14,020,999,999,999,900","False"
"12","1/21/2011","32,230,000,000,000,000","12,744,048,390,000,000","14,020,999,999,999,900","False"
"12","1/28/2011","3,342","12,758,003,229,999,900","14,020,999,999,999,900","False"
"12","2/4/2011","33,480,000,000,000,000","12,771,958,059,999,900","14,020,999,999,999,900","False"
"12","2/11/2011","33,810,000,000,000,000","12,785,912,900,000,000","14,020,999,999,999,900","True"
"12","2/18/2011","3.43","12,799,525","14,020,999,999,999,900","False"
"12","2/25/2011","3.53","128.13","14,020,999,999,999,900","False"
"12","3/4/2011","3,674","12,826,475","14,020,999,999,999,900","False"
"12","3/11/2011","3,818","1,283,995","14,020,999,999,999,900","False"
"12","3/18/2011","36,919,999,999,999,904","1,285,121,935","14,020,999,999,999,900","False"
"12","3/25/2011","3,909","1,286,160,645","14,020,999,999,999,900","False"
"12","4/1/2011","3,772","1,287,199,355","13,735,999,999,999,900","False"
"12","4/8/2011","4,003","1,288,238,065","13,735,999,999,999,900","False"
"12","4/15/2011","38,680,000,000,000,000","12,891,073,329,999,900","13,735,999,999,999,900","False"
"12","4/22/2011","41,339,999,999,999,904","1,289,553","13,735,999,999,999,900","False"
"12","4/29/2011","4,151","1,289,998,667","13,735,999,999,999,900","False"
"12","5/6/2011","41,930,000,000,000,000","12,904,443,329,999,900","13,735,999,999,999,900","False"
"12","5/13/2011","4,202","129,089","13,735,999,999,999,900","False"
"12","5/20/2011","4,169","1,290,756,774","13,735,999,999,999,900","False"
"12","5/27/2011","4,087","1,290,623,548","13,735,999,999,999,900","False"
"12","6/3/2011","4,031,000,000,000,000","1,290,490,323","13,735,999,999,999,900","False"
"12","6/10/2011","39,810,000,000,000,000","1,290,357,097","13,735,999,999,999,900","False"
"12","6/17/2011","3,935","1,290,432","13,735,999,999,999,900","False"
"12","6/24/2011","3,898","1,290,663","13,735,999,999,999,900","False"
"12","7/1/2011","3,842","1,290,894","13,503","False"
"12","7/8/2011","3,705","1,291,125","13,503","False"
"12","7/15/2011","36,919,999,999,999,904","1,291,338,387","13,503","False"
"12","7/22/2011","37,939,999,999,999,904","1,291,507,742","13,503","False"
"12","7/29/2011","3,805","12,916,770,970,000,000","13,503","False"
"12","8/5/2011","3,803","1,291,846,452","13,503","False"
"12","8/12/2011","3,701","1,292,015,806","13,503","False"
"12","8/19/2011","37,430,000,000,000,000","1,292,405,806","13,503","False"
"12","8/26/2011","3.74","1,292,832,581","13,503","False"
"12","9/2/2011","3,798","12,932,593,549,999,900","13,503","False"
"12","9/9/2011","39,130,000,000,000,000","1,293,686,129","13,503","True"
"12","9/16/2011","3,918","1,294,306","13,503","False"
"12","9/23/2011","37,889,999,999,999,904","1,295,183,333","13,503","False"
"12","9/30/2011","3,877","1,296,060,667","13,503","False"
"12","10/7/2011","3,827","1,296,938","12.89","False"
"12","10/14/2011","3,805","12,977,064,520,000,000","12.89","False"
"12","10/21/2011","3,842","12,978,216,129,999,900","12.89","False"
"12","10/28/2011","3,727","1,297,936,774","12.89","False"
"12","11/4/2011","38,280,000,000,000,000","1,298,051,935","12.89","False"
"12","11/11/2011","3,824","12,981,670,970,000,000","12.89","False"
"12","11/18/2011","3,813","12,982,683,329,999,900","12.89","False"
"12","11/25/2011","3,622","1,298,364","12.89","True"
"12","12/2/2011","3,701","12,984,596,670,000,000","12.89","False"
"12","12/9/2011","36,439,999,999,999,904","1,298,555,333","12.89","False"
"12","12/16/2011","3.6","1,298,980,645","12.89","False"
"12","12/23/2011","35,410,000,000,000,000","12,998,454,840,000,000","12.89","False"
"12","12/30/2011","3,428","13,007,103,229,999,900","12.89","True"
"12","1/6/2012","35,989,999,999,999,900","13,015,751,609,999,900","12,187,000,000,000,000","False"
"12","1/13/2012","3,657","130,244","12,187,000,000,000,000","False"
"12","1/20/2012","3.66","13,027,922,579,999,900","12,187,000,000,000,000","False"
"12","1/27/2012","3,675","13,031,445,159,999,900","12,187,000,000,000,000","False"
"12","2/3/2012","3,702","1,303,496,774","12,187,000,000,000,000","False"
"12","2/10/2012","3,722","13,038,490,320,000,000","12,187,000,000,000,000","True"
"12","2/17/2012","3,781","1,304,546,207","12,187,000,000,000,000","False"
"12","2/24/2012","3.95","1,305,502,069","12,187,000,000,000,000","False"
"12","3/2/2012","4,178","1,306,457,931","12,187,000,000,000,000","False"
"12","3/9/2012","4.25","1,307,413,793","12,187,000,000,000,000","False"
"12","3/16/2012","4,273","13,082,619,350,000,000","12,187,000,000,000,000","False"
"12","3/23/2012","4,038","1,308,966,452","12,187,000,000,000,000","False"
"12","3/30/2012","4,294","13,096,709,679,999,900","12,187,000,000,000,000","False"
"12","4/6/2012","4,121","13,103,754,840,000,000","11,627","False"
"12","4/13/2012","4,254","131,108","11,627","False"
"12","4/20/2012","42,219,999,999,999,904","13,111,733,329,999,900","11,627","False"
"12","4/27/2012","41,930,000,000,000,000","13,112,666,670,000,000","11,627","False"
"12","5/4/2012","4,171","131,136","11,627","False"
"12","5/11/2012","4,186","13,114,533,329,999,900","11,627","False"
"12","5/18/2012","4.11","1,310,983,226","11,627","False"
"12","5/25/2012","4,293","13,102,877,420,000,000","11,627","False"
"12","6/1/2012","4,277","13,095,922,579,999,900","11,627","False"
"12","6/8/2012","4,103","1,308,896,774","11,627","False"
"12","6/15/2012","4,144","13,082,953,329,999,900","11,627","False"
"12","6/22/2012","4,013,999,999,999,990","1,307,929","11,627","False"
"12","6/29/2012","3,875","13,075,626,670,000,000","11,627","False"
"12","7/6/2012","3,765","1,307,196,333","10,925,999,999,999,900","False"
"12","7/13/2012","37,230,000,000,000,000","130,683","10,925,999,999,999,900","False"
"12","7/20/2012","37,260,000,000,000,000","13,070,129,029,999,900","10,925,999,999,999,900","False"
"12","7/27/2012","37,689,999,999,999,904","1,307,195,806","10,925,999,999,999,900","False"
"12","8/3/2012","3.76","13,073,787,099,999,900","10,925,999,999,999,900","False"
"12","8/10/2012","38,110,000,000,000,000","1,307,561,613","10,925,999,999,999,900","False"
"12","8/17/2012","4,002","1,307,909,677","10,925,999,999,999,900","False"
"12","8/24/2012","4,055","1,308,381,613","10,925,999,999,999,900","False"
"12","8/31/2012","4,093","1,308,853,548","10,925,999,999,999,900","False"
"12","9/7/2012","4,124","13,093,254,840,000,000","10,925,999,999,999,900","True"
"12","9/14/2012","4,133","13,097,766,670,000,000","10,925,999,999,999,900","False"
"12","9/21/2012","4,125","13,101,033,329,999,900","10,925,999,999,999,900","False"
"12","9/28/2012","3,966","131,043","10,925,999,999,999,900","False"
"12","10/5/2012","3,966","1,310,756,667","10,199","False"
"12","10/12/2012","4,468","1,311,083,333","10,199","False"
"12","10/19/2012","4,449","13,114,996,770,000,000","10,199","False"
"12","10/26/2012","4,301","13,119,309,679,999,900","10,199","False"
"12","11/2/2012","4,099","1,312,362,258","10,199","False"
"12","11/9/2012","3,951","1,312,793,548","10,199","False"
"12","11/16/2012","38,339,999,999,999,904","1,313,258","10,199","False"
"12","11/23/2012","3,759","13,137,666,670,000,000","10,199","True"
"12","11/30/2012","35,810,000,000,000,000","1,314,275,333","10,199","False"
"12","12/7/2012","3,668","1,314,784","10,199","False"
"12","12/14/2012","3,467","131,537","10,199","False"
"12","12/21/2012","33,930,000,000,000,000","131,642","10,199","False"
"12","12/28/2012","3.48","131,747","10,199","True"
"12","1/4/2013","3.51","131,852","9.91","False"
"12","1/11/2013","3,542","131,957","9.91","False"
"12","1/18/2013","3,545","132,030,871","9.91","False"
"12","1/25/2013","33,369,999,999,999,900","1,320,922,903","9.91","False"
"12","2/1/2013","3.6","1,321,537,097","9.91","False"
"12","2/8/2013","3,795","132,215,129","9.91","True"
"12","2/15/2013","3,924","1,322,725,714","9.91","False"
"12","2/22/2013","4,031,000,000,000,000","13,232,007,140,000,000","9.91","False"
"12","3/1/2013","4,109","1,323,675,714","9.91","False"
"12","3/8/2013","38,739,999,999,999,904","13,241,507,140,000,000","9.91","False"
"12","3/15/2013","4,104","1,324,668,065","9.91","False"
"12","3/22/2013","4,062","132,529,129","9.91","False"
"12","3/29/2013","4,016","13,259,145,159,999,900","9.91","False"
"12","4/5/2013","3,998","13,265,377,420,000,000","9,874","False"
"12","4/12/2013","39,810,000,000,000,000","13,271,609,679,999,900","9,874","False"
"12","4/19/2013","3.76","13,271,609,679,999,900","9,874","False"
"12","4/26/2013","3,889","13,271,609,679,999,900","9,874","False"
"12","5/3/2013","36,710,000,000,000,000","","","False"
"12","5/10/2013","36,889,999,999,999,904","","","False"
"12","5/17/2013","38,089,999,999,999,904","","","False"
"12","5/24/2013","3,835","","","False"
"12","5/31/2013","38,289,999,999,999,904","","","False"
"12","6/7/2013","37,889,999,999,999,904","","","False"
"12","6/14/2013","37,710,000,000,000,000","","","False"
"12","6/21/2013","3,766","","","False"
"12","6/28/2013","3,781","","","False"
"12","7/5/2013","3,753","","","False"
"12","7/12/2013","3,737","","","False"
"12","7/19/2013","3,823","","","False"
"12","7/26/2013","3,865","","","False"
"13","2/5/2010","26,660,000,000,000,000","1,264,420,645","8,316","False"
"13","2/12/2010","26,710,000,000,000,000","1,264,962,581","8,316","True"
"13","2/19/2010","2,654","1,265,262,857","8,316","False"
"13","2/26/2010","2,667","12,655,228,570,000,000","8,316","False"
"13","3/5/2010","2,681","12,657,828,570,000,000","8,316","False"
"13","3/12/2010","2,733","1,266,042,857","8,316","False"
"13","3/19/2010","2,782","1,266,066,452","8,316","False"
"13","3/26/2010","2,819","1,266,050,645","8,316","False"
"13","4/2/2010","2,842","12,660,348,390,000,000","8,107,000,000,000,000","False"
"13","4/9/2010","2,877","12,660,190,320,000,000","8,107,000,000,000,000","False"
"13","4/16/2010","2,915","1,265,621","8,107,000,000,000,000","False"
"13","4/23/2010","29,360,000,000,000,000","12,647,133,329,999,900","8,107,000,000,000,000","False"
"13","4/30/2010","29,410,000,000,000,000","12,638,056,670,000,000","8,107,000,000,000,000","False"
"13","5/7/2010","2,948","1,262,898","8,107,000,000,000,000","False"
"13","5/14/2010","29,619,999,999,999,900","12,620,854,840,000,000","8,107,000,000,000,000","False"
"13","5/21/2010","2.95","12,618,438,710,000,000","8,107,000,000,000,000","False"
"13","5/28/2010","2,908","12,616,022,579,999,900","8,107,000,000,000,000","False"
"13","6/4/2010","28,710,000,000,000,000","1,261,360,645","8,107,000,000,000,000","False"
"13","6/11/2010","2,841","12,611,190,320,000,000","8,107,000,000,000,000","False"
"13","6/18/2010","2,819","12,611,399,999,999,900","8,107,000,000,000,000","False"
"13","6/25/2010","2.82","1,261,266","8,107,000,000,000,000","False"
"13","7/2/2010","28,139,999,999,999,900","1,261,392","79,510,000,000,000,000","False"
"13","7/9/2010","2,802","1,261,518","79,510,000,000,000,000","False"
"13","7/16/2010","27,910,000,000,000,000","1,261,498,065","79,510,000,000,000,000","False"
"13","7/23/2010","27,969,999,999,999,900","1,261,283,548","79,510,000,000,000,000","False"
"13","7/30/2010","27,969,999,999,999,900","12,610,690,320,000,000","79,510,000,000,000,000","False"
"13","8/6/2010","2,802","12,608,545,159,999,900","79,510,000,000,000,000","False"
"13","8/13/2010","28,369,999,999,999,900","126,064","79,510,000,000,000,000","False"
"13","8/20/2010","2.85","1,260,766,452","79,510,000,000,000,000","False"
"13","8/27/2010","28,539,999,999,999,900","12,608,929,029,999,900","79,510,000,000,000,000","False"
"13","9/3/2010","28,680,000,000,000,000","1,261,019,355","79,510,000,000,000,000","False"
"13","9/10/2010","2.87","12,611,458,059,999,900","79,510,000,000,000,000","True"
"13","9/17/2010","2,875","12,614,546,670,000,000","79,510,000,000,000,000","False"
"13","9/24/2010","2,872","12,619,003,329,999,900","79,510,000,000,000,000","False"
"13","10/1/2010","2,853","1,262,346","7,795","False"
"13","10/8/2010","2,841","12,627,916,670,000,000","7,795","False"
"13","10/15/2010","2,845","1,263,266,774","7,795","False"
"13","10/22/2010","28,489,999,999,999,900","12,638,154,840,000,000","7,795","False"
"13","10/29/2010","2,841","12,643,641,940,000,000","7,795","False"
"13","11/5/2010","28,310,000,000,000,000","12,649,129,029,999,900","7,795","False"
"13","11/12/2010","28,310,000,000,000,000","1,265,461,613","7,795","False"
"13","11/19/2010","2,842","1,266,072","7,795","False"
"13","11/26/2010","2.83","12,666,926,670,000,000","7,795","True"
"13","12/3/2010","2,812","12,673,133,329,999,900","7,795","False"
"13","12/10/2010","28,169,999,999,999,900","1,267,934","7,795","False"
"13","12/17/2010","2,842","12,687,948,390,000,000","7,795","False"
"13","12/24/2010","2,846","12,698,358,059,999,900","7,795","False"
"13","12/31/2010","28,680,000,000,000,000","1,270,876,774","7,795","True"
"13","1/7/2011","2,891","12,719,177,420,000,000","7.47","False"
"13","1/14/2011","2,903","1,273,009,355","7.47","False"
"13","1/21/2011","29,339,999,999,999,900","12,744,048,390,000,000","7.47","False"
"13","1/28/2011","2.96","12,758,003,229,999,900","7.47","False"
"13","2/4/2011","29,739,999,999,999,900","12,771,958,059,999,900","7.47","False"
"13","2/11/2011","3,034","12,785,912,900,000,000","7.47","True"
"13","2/18/2011","3,062","12,799,525","7.47","False"
"13","2/25/2011","3.12","128.13","7.47","False"
"13","3/4/2011","3.23","12,826,475","7.47","False"
"13","3/11/2011","3,346","1,283,995","7.47","False"
"13","3/18/2011","3,407","1,285,121,935","7.47","False"
"13","3/25/2011","3,435","1,286,160,645","7.47","False"
"13","4/1/2011","3,487","1,287,199,355","7,193","False"
"13","4/8/2011","35,469,999,999,999,900","1,288,238,065","7,193","False"
"13","4/15/2011","3,616","12,891,073,329,999,900","7,193","False"
"13","4/22/2011","3,655","1,289,553","7,193","False"
"13","4/29/2011","36,830,000,000,000,000","1,289,998,667","7,193","False"
"13","5/6/2011","37,439,999,999,999,904","12,904,443,329,999,900","7,193","False"
"13","5/13/2011","3.77","129,089","7,193","False"
"13","5/20/2011","3,802","1,290,756,774","7,193","False"
"13","5/27/2011","3,778","1,290,623,548","7,193","False"
"13","6/3/2011","3,752","1,290,490,323","7,193","False"
"13","6/10/2011","37,319,999,999,999,904","1,290,357,097","7,193","False"
"13","6/17/2011","37,039,999,999,999,904","1,290,432","7,193","False"
"13","6/24/2011","3,668","1,290,663","7,193","False"
"13","7/1/2011","3,613","1,290,894","6,877,000,000,000,000","False"
"13","7/8/2011","3,563","1,291,125","6,877,000,000,000,000","False"
"13","7/15/2011","3,553","1,291,338,387","6,877,000,000,000,000","False"
"13","7/22/2011","3,563","1,291,507,742","6,877,000,000,000,000","False"
"13","7/29/2011","3,574","12,916,770,970,000,000","6,877,000,000,000,000","False"
"13","8/5/2011","3,595","1,291,846,452","6,877,000,000,000,000","False"
"13","8/12/2011","36,060,000,000,000,000","1,292,015,806","6,877,000,000,000,000","False"
"13","8/19/2011","35,780,000,000,000,000","1,292,405,806","6,877,000,000,000,000","False"
"13","8/26/2011","3.57","1,292,832,581","6,877,000,000,000,000","False"
"13","9/2/2011","3.58","12,932,593,549,999,900","6,877,000,000,000,000","False"
"13","9/9/2011","36,189,999,999,999,904","1,293,686,129","6,877,000,000,000,000","True"
"13","9/16/2011","3,641","1,294,306","6,877,000,000,000,000","False"
"13","9/23/2011","3,648","1,295,183,333","6,877,000,000,000,000","False"
"13","9/30/2011","3,623","1,296,060,667","6,877,000,000,000,000","False"
"13","10/7/2011","3,592","1,296,938","6,392","False"
"13","10/14/2011","35,669,999,999,999,900","12,977,064,520,000,000","6,392","False"
"13","10/21/2011","35,789,999,999,999,900","12,978,216,129,999,900","6,392","False"
"13","10/28/2011","35,669,999,999,999,900","1,297,936,774","6,392","False"
"13","11/4/2011","35,380,000,000,000,000","1,298,051,935","6,392","False"
"13","11/11/2011","3,513","12,981,670,970,000,000","6,392","False"
"13","11/18/2011","3,489","12,982,683,329,999,900","6,392","False"
"13","11/25/2011","3,445","1,298,364","6,392","True"
"13","12/2/2011","3,389","12,984,596,670,000,000","6,392","False"
"13","12/9/2011","3,341","1,298,555,333","6,392","False"
"13","12/16/2011","3,282","1,298,980,645","6,392","False"
"13","12/23/2011","31,860,000,000,000,000","12,998,454,840,000,000","6,392","False"
"13","12/30/2011","31,189,999,999,999,900","13,007,103,229,999,900","6,392","True"
"13","1/6/2012","3.08","13,015,751,609,999,900","6,104","False"
"13","1/13/2012","3,056","130,244","6,104","False"
"13","1/20/2012","30,469,999,999,999,900","13,027,922,579,999,900","6,104","False"
"13","1/27/2012","30,580,000,000,000,000","13,031,445,159,999,900","6,104","False"
"13","2/3/2012","3,077","1,303,496,774","6,104","False"
"13","2/10/2012","3,116","13,038,490,320,000,000","6,104","True"
"13","2/17/2012","31,189,999,999,999,900","1,304,546,207","6,104","False"
"13","2/24/2012","3,145","1,305,502,069","6,104","False"
"13","3/2/2012","3,242","1,306,457,931","6,104","False"
"13","3/9/2012","3.38","1,307,413,793","6,104","False"
"13","3/16/2012","3,529","13,082,619,350,000,000","6,104","False"
"13","3/23/2012","36,710,000,000,000,000","1,308,966,452","6,104","False"
"13","3/30/2012","3,734","13,096,709,679,999,900","6,104","False"
"13","4/6/2012","3,793","13,103,754,840,000,000","5,965","False"
"13","4/13/2012","3,833","131,108","5,965","False"
"13","4/20/2012","3,845","13,111,733,329,999,900","5,965","False"
"13","4/27/2012","3,842","13,112,666,670,000,000","5,965","False"
"13","5/4/2012","38,310,000,000,000,000","131,136","5,965","False"
"13","5/11/2012","38,089,999,999,999,904","13,114,533,329,999,900","5,965","False"
"13","5/18/2012","38,080,000,000,000,000","1,310,983,226","5,965","False"
"13","5/25/2012","3,801","13,102,877,420,000,000","5,965","False"
"13","6/1/2012","37,880,000,000,000,000","13,095,922,579,999,900","5,965","False"
"13","6/8/2012","37,760,000,000,000,000","1,308,896,774","5,965","False"
"13","6/15/2012","37,560,000,000,000,000","13,082,953,329,999,900","5,965","False"
"13","6/22/2012","3,737","1,307,929","5,965","False"
"13","6/29/2012","3,681","13,075,626,670,000,000","5,965","False"
"13","7/6/2012","3.63","1,307,196,333","5,765","False"
"13","7/13/2012","3,595","130,683","5,765","False"
"13","7/20/2012","3,556","13,070,129,029,999,900","5,765","False"
"13","7/27/2012","3,537","1,307,195,806","5,765","False"
"13","8/3/2012","3,512","13,073,787,099,999,900","5,765","False"
"13","8/10/2012","3,509","1,307,561,613","5,765","False"
"13","8/17/2012","3,545","1,307,909,677","5,765","False"
"13","8/24/2012","3,582","1,308,381,613","5,765","False"
"13","8/31/2012","36,239,999,999,999,904","1,308,853,548","5,765","False"
"13","9/7/2012","36,889,999,999,999,904","13,093,254,840,000,000","5,765","True"
"13","9/14/2012","37,489,999,999,999,904","13,097,766,670,000,000","5,765","False"
"13","9/21/2012","3,821","13,101,033,329,999,900","5,765","False"
"13","9/28/2012","3,821","131,043","5,765","False"
"13","10/5/2012","3,815","1,310,756,667","5,621","False"
"13","10/12/2012","37,969,999,999,999,904","1,311,083,333","5,621","False"
"13","10/19/2012","3,781","13,114,996,770,000,000","5,621","False"
"13","10/26/2012","3,755","13,119,309,679,999,900","5,621","False"
"13","11/2/2012","3,702","1,312,362,258","5,621","False"
"13","11/9/2012","36,630,000,000,000,000","1,312,793,548","5,621","False"
"13","11/16/2012","3,612","1,313,258","5,621","False"
"13","11/23/2012","3,562","13,137,666,670,000,000","5,621","True"
"13","11/30/2012","35,239,999,999,999,900","1,314,275,333","5,621","False"
"13","12/7/2012","34,560,000,000,000,000","1,314,784","5,621","False"
"13","12/14/2012","33,789,999,999,999,900","131,537","5,621","False"
"13","12/21/2012","3,263","131,642","5,621","False"
"13","12/28/2012","3,147","131,747","5,621","True"
"13","1/4/2013","30,660,000,000,000,000","131,852","5,372,000,000,000,000","False"
"13","1/11/2013","29,819,999,999,999,900","131,957","5,372,000,000,000,000","False"
"13","1/18/2013","29,139,999,999,999,900","132,030,871","5,372,000,000,000,000","False"
"13","1/25/2013","2,927","1,320,922,903","5,372,000,000,000,000","False"
"13","2/1/2013","3,029","1,321,537,097","5,372,000,000,000,000","False"
"13","2/8/2013","31,919,999,999,999,900","132,215,129","5,372,000,000,000,000","True"
"13","2/15/2013","3,323","1,322,725,714","5,372,000,000,000,000","False"
"13","2/22/2013","34,589,999,999,999,900","13,232,007,140,000,000","5,372,000,000,000,000","False"
"13","3/1/2013","35,210,000,000,000,000","1,323,675,714","5,372,000,000,000,000","False"
"13","3/8/2013","35,260,000,000,000,000","13,241,507,140,000,000","5,372,000,000,000,000","False"
"13","3/15/2013","35,180,000,000,000,000","1,324,668,065","5,372,000,000,000,000","False"
"13","3/22/2013","35,180,000,000,000,000","132,529,129","5,372,000,000,000,000","False"
"13","3/29/2013","35,180,000,000,000,000","13,259,145,159,999,900","5,372,000,000,000,000","False"
"13","4/5/2013","35,469,999,999,999,900","13,265,377,420,000,000","5,274","False"
"13","4/12/2013","3,576","13,271,609,679,999,900","5,274","False"
"13","4/19/2013","35,589,999,999,999,900","13,271,609,679,999,900","5,274","False"
"13","4/26/2013","35,410,000,000,000,000","13,271,609,679,999,900","5,274","False"
"13","5/3/2013","3,535","","","False"
"13","5/10/2013","3,543","","","False"
"13","5/17/2013","3,609","","","False"
"13","5/24/2013","3.72","","","False"
"13","5/31/2013","3,773","","","False"
"13","6/7/2013","3,779","","","False"
"13","6/14/2013","37,710,000,000,000,000","","","False"
"13","6/21/2013","3.74","","","False"
"13","6/28/2013","37,260,000,000,000,000","","","False"
"13","7/5/2013","3,696","","","False"
"13","7/12/2013","36,660,000,000,000,000","","","False"
"13","7/19/2013","3,665","","","False"
"13","7/26/2013","36,689,999,999,999,904","","","False"
"14","2/5/2010","2,784","1,818,711,898","8,992","False"
"14","2/12/2010","2,773","181,982,317","8,992","True"
"14","2/19/2010","2,745","18,203,478,159,999,900","8,992","False"
"14","2/26/2010","27,539,999,999,999,900","18,207,746,909,999,900","8,992","False"
"14","3/5/2010","27,769,999,999,999,900","1,821,201,566","8,992","False"
"14","3/12/2010","2,818","1,821,628,441","8,992","False"
"14","3/19/2010","2,844","18,207,798,569,999,900","8,992","False"
"14","3/26/2010","28,539,999,999,999,900","18,197,186,969,999,900","8,992","False"
"14","4/2/2010","2.85","18,186,575,369,999,900","8,899","False"
"14","4/9/2010","28,689,999,999,999,900","18,175,963,769,999,900","8,899","False"
"14","4/16/2010","28,989,999,999,999,900","1,816,924,769","8,899","False"
"14","4/23/2010","29,019,999,999,999,900","1,816,772,564","8,899","False"
"14","4/30/2010","29,210,000,000,000,000","1,816,620,359","8,899","False"
"14","5/7/2010","2,966","1,816,468,154","8,899","False"
"14","5/14/2010","29,819,999,999,999,900","1,816,612,792","8,899","False"
"14","5/21/2010","2,958","1,818,538,486","8,899","False"
"14","5/28/2010","28,989,999,999,999,900","18,204,641,809,999,900","8,899","False"
